1	0.02860108407334794
10	0.021109770808202654
11	0.02867602196461257
12	0.018867924528301886
13	0.024154589371980676
14	0.021033653846153848
15	0.023985239852398525
16	0.024982809993123998
17	0.01634472511144131
18	0.0070921985815602835
19	0.013056835637480798
2	0.02423284604240748
20	0.019204389574759947
21	0.030951115834218917
22	0.044333932917151625
23	0.027722772277227723
24	0.051009578940114396
25	0.016205910390848427
26	0.0
27	0.01699346405228758
28	0.053505356970496444
29	0.020618556701030927
3	0.036294920665949894
30	0.01160092807424594
31	0.030664019413192148
32	0.05219059820872647
33	0.03780154190499876
34	0.03434769508888219
35	0.03344671201814059
36	0.02356020942408377
37	0.02127659574468085
38	0.015723270440251572
39	0.019095477386934675
4	0.028171404327535003
40	0.017985611510791366
41	0.015441551812149056
42	0.014329580348004094
43	0.012987012987012988
44	0.02099737532808399
45	0.0
46	0.019704433497536946
47	0.0
48	0.02702702702702703
49	0.04411764705882353
5	0.03970810597593846
50	0.038461538461538464
51	0.0
52	0.0
53	0.017241379310344827
54	0.0
55	0.0
56	0.009066849637326015
57	0.012552301255230125
58	0.023853211009174313
59	0.034360189573459717
6	0.04754984129248547
60	0.026328386787936812
61	0.0019230769230769232
62	0.015151515151515152
63	0.017341040462427744
64	0.01935483870967742
65	0.0
66	0.0051813471502590676
67	0.005952380952380952
68	0.010948905109489052
69	0.01907356948228883
7	0.05071834144961507
70	0.013071895424836602
71	0.029069767441860465
72	0.006711409395973154
73	0.010526315789473684
74	0.0
75	0.0
76	0.009066715609800862
77	0.02972524235445343
8	0.05659567270787526
9	0.0
