1	0.11971830985915492
10	0.15384615384615385
11	0.125
12	0.0
13	0.15
14	0.04225352112676056
15	0.09523809523809523
16	0.06896551724137931
17	0.0
18	0.0
19	0.045454545454545456
2	0.11016949152542373
20	0.0
21	0.08849557522123894
22	0.14219114219114218
23	0.08888888888888889
24	0.14115490375802017
25	0.05263157894736842
27	0.0
28	0.1489766777724893
29	0.13333333333333333
3	0.09176470588235294
30	0.13333333333333333
31	0.12857142857142856
32	0.13133445945945946
33	0.12903225806451613
34	0.125
35	0.2
36	0.0
38	0.1111111111111111
39	0.16
4	0.08387096774193549
40	0.0
41	0.1111111111111111
42	0.0
43	0.16666666666666666
44	0.0
46	0.0
48	0.0
49	0.0
5	0.1336206896551724
50	0.0
51	0.0
56	0.05460750853242321
57	0.0
58	0.0
59	0.06451612903225806
6	0.1339712918660287
60	0.1111111111111111
61	0.18181818181818182
62	0.0
63	0.0
64	0.0
65	0.0
66	0.0
67	0.3333333333333333
68	0.0
69	0.0
7	0.14807162534435261
70	0.0
71	0.0
72	0.0
74	0.0
75	0.0
76	0.03470437017994859
77	0.08695652173913043
8	0.13620346254021756
9	0.0
